id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,search_basis,officer_id,drugs_related_stop,ethnicity,district
NC-2000-009645,NC,2000-01-05,10:35,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009646,NC,2000-01-05,10:35,,,,Unknown,NC State Highway Patrol,F,56,56.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009647,NC,2000-01-05,10:40,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009648,NC,2000-01-05,10:40,,,,Unknown,NC State Highway Patrol,F,19,19.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009649,NC,2000-01-05,10:40,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009650,NC,2000-01-05,10:40,,,,Unknown,NC State Highway Patrol,M,17,17.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009651,NC,2000-01-05,10:41,,,,Unknown,NC State Highway Patrol,M,52,52.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009652,NC,2000-01-05,10:44,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009653,NC,2000-01-05,10:45,,,,Unknown,NC State Highway Patrol,M,40,40.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009654,NC,2000-01-05,10:45,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009655,NC,2000-01-05,10:45,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009656,NC,2000-01-05,10:45,,,,Unknown,NC State Highway Patrol,F,26,26.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009657,NC,2000-01-05,10:49,,,,Unknown,NC State Highway Patrol,M,42,42.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009658,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009659,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,F,46,46.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009660,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,M,58,58.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009661,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009662,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,M,34,34.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009663,NC,2000-01-05,10:50,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009664,NC,2000-01-05,10:51,,,,Unknown,NC State Highway Patrol,F,48,48.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009665,NC,2000-01-05,10:54,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009666,NC,2000-01-05,10:54,,,,Unknown,NC State Highway Patrol,M,55,55.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009667,NC,2000-01-05,10:55,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009668,NC,2000-01-05,10:55,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009669,NC,2000-01-05,10:55,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009670,NC,2000-01-05,10:55,,,,Unknown,NC State Highway Patrol,M,21,21.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009671,NC,2000-01-05,10:55,,,,Unknown,NC State Highway Patrol,M,17,17.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009672,NC,2000-01-05,11:00,,,,Unknown,NC State Highway Patrol,M,18,18.0,B N,Black,Speed Limit Violation,Speeding,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Other Official Info,,,N,
NC-2000-009673,NC,2000-01-05,11:00,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009674,NC,2000-01-05,11:00,,,,Unknown,NC State Highway Patrol,M,37,37.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009675,NC,2000-01-05,11:00,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009676,NC,2000-01-05,11:01,,,,Unknown,NC State Highway Patrol,M,50,50.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009677,NC,2000-01-05,11:04,,,,Unknown,NC State Highway Patrol,F,30,30.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009678,NC,2000-01-05,11:05,,,,Unknown,NC State Highway Patrol,M,16,16.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009679,NC,2000-01-05,11:05,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009680,NC,2000-01-05,11:05,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009681,NC,2000-01-05,11:09,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009682,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,M,40,40.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009683,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009684,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009685,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009686,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,F,63,63.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009687,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009688,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009689,NC,2000-01-05,11:10,,,,Unknown,NC State Highway Patrol,F,25,25.0,A N,Asian,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009690,NC,2000-01-05,11:11,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009691,NC,2000-01-05,11:12,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009692,NC,2000-01-05,11:13,,,,Unknown,NC State Highway Patrol,F,37,37.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009693,NC,2000-01-05,11:14,,,,Unknown,NC State Highway Patrol,M,97,97.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009694,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,F,34,34.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009695,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009696,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,F,40,40.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009697,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,F,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009698,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,F,41,41.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009699,NC,2000-01-05,11:15,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009700,NC,2000-01-05,11:17,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009701,NC,2000-01-05,11:18,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009702,NC,2000-01-05,11:20,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009703,NC,2000-01-05,11:20,,,,Unknown,NC State Highway Patrol,M,62,62.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009704,NC,2000-01-05,11:20,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009705,NC,2000-01-05,11:20,,,,Unknown,NC State Highway Patrol,F,30,30.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009706,NC,2000-01-05,11:20,,,,Unknown,NC State Highway Patrol,F,45,45.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009707,NC,2000-01-05,11:25,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009708,NC,2000-01-05,11:25,,,,Unknown,NC State Highway Patrol,M,26,26.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009709,NC,2000-01-05,11:25,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009710,NC,2000-01-05,11:25,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009711,NC,2000-01-05,11:27,,,,Unknown,NC State Highway Patrol,M,58,58.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009712,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009713,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009714,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009715,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009716,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009717,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,62,62.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009718,NC,2000-01-05,11:30,,,,Unknown,NC State Highway Patrol,M,46,46.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009719,NC,2000-01-05,11:33,,,,Unknown,NC State Highway Patrol,F,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009720,NC,2000-01-05,11:35,,,,Unknown,NC State Highway Patrol,M,44,44.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009721,NC,2000-01-05,11:35,,,,Unknown,NC State Highway Patrol,F,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009722,NC,2000-01-05,11:35,,,,Unknown,NC State Highway Patrol,F,25,25.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009723,NC,2000-01-05,11:37,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009724,NC,2000-01-05,11:38,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009725,NC,2000-01-05,11:38,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009726,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009727,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,M,61,61.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009728,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009729,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009730,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009731,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,M,30,30.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009732,NC,2000-01-05,11:40,,,,Unknown,NC State Highway Patrol,M,70,70.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009733,NC,2000-01-05,11:45,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009734,NC,2000-01-05,11:47,,,,Unknown,NC State Highway Patrol,M,39,39.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009735,NC,2000-01-05,11:48,,,,Unknown,NC State Highway Patrol,M,21,21.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009736,NC,2000-01-05,11:50,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009737,NC,2000-01-05,11:50,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009738,NC,2000-01-05,11:50,,,,Unknown,NC State Highway Patrol,F,78,78.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009739,NC,2000-01-05,11:52,,,,Unknown,NC State Highway Patrol,M,16,16.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009740,NC,2000-01-05,11:53,,,,Unknown,NC State Highway Patrol,M,39,39.0,I N,Other,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009741,NC,2000-01-05,11:53,,,,Unknown,NC State Highway Patrol,M,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009742,NC,2000-01-05,11:55,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009743,NC,2000-01-05,11:55,,,,Unknown,NC State Highway Patrol,M,33,33.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009744,NC,2000-01-05,11:55,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009745,NC,2000-01-05,12:00,,,,Unknown,NC State Highway Patrol,M,38,38.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009746,NC,2000-01-05,12:00,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009747,NC,2000-01-05,12:01,,,,Unknown,NC State Highway Patrol,M,51,51.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009748,NC,2000-01-05,12:01,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009749,NC,2000-01-05,12:05,,,,Unknown,NC State Highway Patrol,M,27,27.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009750,NC,2000-01-05,12:05,,,,Unknown,NC State Highway Patrol,M,36,36.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009751,NC,2000-01-05,12:09,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009752,NC,2000-01-05,12:10,,,,Unknown,NC State Highway Patrol,M,56,56.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009753,NC,2000-01-05,12:10,,,,Unknown,NC State Highway Patrol,F,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009754,NC,2000-01-05,12:10,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009755,NC,2000-01-05,12:15,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009756,NC,2000-01-05,12:18,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009757,NC,2000-01-05,12:19,,,,Unknown,NC State Highway Patrol,M,67,67.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009758,NC,2000-01-05,12:20,,,,Unknown,NC State Highway Patrol,M,50,50.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009759,NC,2000-01-05,12:20,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009760,NC,2000-01-05,12:20,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009761,NC,2000-01-05,12:25,,,,Unknown,NC State Highway Patrol,M,19,19.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009762,NC,2000-01-05,12:26,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Speed Limit Violation,Speeding,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Suspicious Movement,,,N,
NC-2000-009763,NC,2000-01-05,12:30,,,,Unknown,NC State Highway Patrol,M,72,72.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009764,NC,2000-01-05,12:30,,,,Unknown,NC State Highway Patrol,F,86,86.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009765,NC,2000-01-05,12:30,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009766,NC,2000-01-05,12:30,,,,Unknown,NC State Highway Patrol,M,65,65.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009767,NC,2000-01-05,12:30,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009768,NC,2000-01-05,12:31,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009769,NC,2000-01-05,12:32,,,,Unknown,NC State Highway Patrol,F,31,31.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009770,NC,2000-01-05,12:35,,,,Unknown,NC State Highway Patrol,F,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009771,NC,2000-01-05,12:35,,,,Unknown,NC State Highway Patrol,M,31,31.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-009772,NC,2000-01-05,12:35,,,,Unknown,NC State Highway Patrol,F,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009773,NC,2000-01-05,12:36,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009774,NC,2000-01-05,12:39,,,,Unknown,NC State Highway Patrol,F,35,35.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009775,NC,2000-01-05,12:40,,,,Unknown,NC State Highway Patrol,F,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009776,NC,2000-01-05,12:40,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009777,NC,2000-01-05,12:40,,,,Unknown,NC State Highway Patrol,F,43,43.0,A N,Asian,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009778,NC,2000-01-05,12:45,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009779,NC,2000-01-05,12:45,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009780,NC,2000-01-05,12:50,,,,Unknown,NC State Highway Patrol,M,56,56.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009781,NC,2000-01-05,12:50,,,,Unknown,NC State Highway Patrol,M,22,22.0,U N,Other,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009782,NC,2000-01-05,12:50,,,,Unknown,NC State Highway Patrol,F,23,23.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009783,NC,2000-01-05,12:50,,,,Unknown,NC State Highway Patrol,M,24,24.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
